"Fecha.de.la.actividad","Tipo.de.actividad","Tiempo.transcurrido","Distancia","Ritmo.cardiaco.máximo","Esfuerzo.Relativo","Equipamiento.de.la.actividad","Tiempo.en.movimiento","Velocidad.máxima","Velocidad.promedio","Desnivel.positivo","Pendiente.máxima","Pendiente.promedio","Cadencia.máx.","Cadencia.promedio","Ritmo.cardiaco.promedio","Calorías","Tiempo.de.descanso"
2020-11-02,"Bicicleta virtual",45M 34S,25.15,161,31,"Giant TCR Composite 2",45M 34S,86.039998626709,33.1199993133545,498,12.5,-0.0143125215545296,110,83.8036956787109,143,699,0S
2020-11-02,"Caminata",56M 30S,4.02,112,7,"",56M 12S,7.92000017166138,4.29523115158081,11,34.5999984741211,0.44740504026413,104,51.6725006103516,101,223,18S
2020-11-03,"Bicicleta virtual",40M 1S,21.69,153,15,"Giant TCR Composite 2",40M 1S,38.5199993133545,32.5212993621826,0,0,0,100,81.1907501220703,130,266,0S
2020-11-03,"Entrenamiento con pesas",47M 3S,0,113,3,"",47M 3S,0,0,0,0,0,NA,NA,78,83,0S
2020-11-03,"Caminata",37M 56S,2.97,114,5,"",37M 56S,9.35999965667725,4.69708271026611,12,10.8999996185303,0.431034475564957,82,53.9322547912598,98,162,0S
2020-11-04,"Bicicleta virtual",40M 1S,21.55,154,13,"Giant TCR Composite 2",40M 1S,37.439998626709,32.3200847625732,0,0,0,93,83.4631423950195,129,268,0S
2020-11-04,"Entrenamiento con pesas",38M 24S,0,114,4,"",38M 24S,0,0,0,0,0,NA,NA,89,90,0S
2020-11-04,"Caminata",57M 59S,4.04,111,8,"",57M 59S,6.83999991416931,4.18382291793823,12,40,0.613375544548035,59,51.97998046875,100,228,0S
2020-11-05,"Entrenamiento con pesas",37M 25S,0,121,3,"",37M 25S,0,0,0,0,0,NA,NA,81,76,0S
2020-11-05,"Caminata",57M 2S,4.08,121,8,"",55M 48S,8.27999982833862,4.38924751281738,20,28.6000003814697,1.11219990253448,76,52.6722679138184,102,233,1M 14S
2020-11-06,"Bicicleta virtual",40M 0S,21.9,157,16,"Giant TCR Composite 2",40M 0S,37.439998626709,32.8498489379883,0,0,0,107,84.7958297729492,131,273,0S
2020-11-06,"Entrenamiento con pesas",36M 14S,0,114,3,"",36M 14S,0,0,0,0,0,NA,NA,88,84,0S
2020-11-06,"Caminata",1H 21M 56S,5.65,126,10,"",1H 16M 25S,7.55999965667725,4.44185829162598,28,31.2000007629395,0.127271443605423,74,51.160945892334,99,299,5M 31S
2020-11-07,"Bicicleta",1H 36M 6S,50.01,171,54,"Giant TCR Composite 2",1H 36M 6S,50.039998626709,31.2246002197266,218,13.5,0.0111974468454718,94,80.2434692382812,141,690,0S
2020-11-08,"Bicicleta",2H 53M 3S,86.38,166,98,"Giant TCR Composite 2",2H 50M 5S,75.239998626709,30.4740623474121,707,16.2000007629395,0.0076401708647608,104,78.9357528686523,141,1093,2M 58S
2020-11-09,"Entrenamiento con pesas",42M 56S,0,101,3,"",42M 56S,0,0,0,0,0,NA,NA,73,62,0S
2020-11-09,"Caminata",45M 3S,3.3,115,6,"",44M 12S,8.64000034332276,4.48900465965271,20,40,-0.647131741046906,59,52.6485404968262,101,192,51S
2020-11-10,"Bicicleta virtual",40M 2S,22.31,157,14,"Giant TCR Composite 2",40M 2S,37.439998626709,33.4405838012695,0,0,0,95,82.8867645263672,129,267,0S
2020-11-10,"Entrenamiento con pesas",43M 38S,0,117,5,"",43M 38S,0,0,0,0,0,NA,NA,92,114,0S
2020-11-10,"Caminata",57M 15S,4.07,106,3,"",56M 27S,7.55999965667725,4.33094787597656,14,36.2000007629395,0,87,52.5647125244141,65,225,48S
2020-11-11,"Bicicleta virtual",40M 1S,21.38,155,14,"Giant TCR Composite 2",40M 1S,38.160001373291,32.0630905151367,0,0,0,102,83.2832183837891,132,277,0S
2020-11-11,"Entrenamiento con pesas",38M 32S,0,117,3,"",38M 32S,0,0,0,0,0,NA,NA,80,66,0S
2020-11-11,"Caminata",1H 1M 49S,4.3,120,8,"",1H 0M 58S,11.8799998283386,4.23910346031189,23,13.3000001907349,-0.292519837617874,84,51.8146209716797,98,239,51S
2020-11-12,"Bicicleta virtual",40M 1S,22.35,153,13,"Giant TCR Composite 2",40M 1S,37.0800006866455,33.5122352600098,0,0,0,99,84.0995407104492,129,268,0S
2020-11-12,"Entrenamiento con pesas",37M 34S,0,108,3,"",37M 34S,0,0,0,0,0,NA,NA,85,80,0S
2020-11-12,"Caminata",58M 17S,4.06,122,4,"",55M 30S,7.55999965667725,4.39448661804199,14,16.7000007629395,-0.595340609550476,79,52.1927185058594,78,235,2M 47S
2020-11-13,"Entrenamiento con pesas",40M 47S,0,123,4,"",40M 47S,0,0,0,0,0,NA,NA,84,92,0S
2020-11-13,"Caminata",1H 26M 26S,5.63,123,10,"",1H 19M 38S,7.55999965667725,4.24586005210876,26,40,-0.0177455991506576,63,51.7981719970703,95,334,6M 48S
2020-11-14,"Bicicleta",3H 21M 12S,100.92,170,164,"Giant TCR Composite 2",3H 15M 29S,77.760001373291,30.9751934051514,932,15.1000003814697,0.0144670624285936,106,78.6172332763672,147,1392,5M 43S
2020-11-15,"Bicicleta",2H 51M 55S,86.01,164,75,"Giant TCR Composite 2",2H 51M 55S,77.039998626709,30.0192867279053,707,15.3999996185303,0.0262749139219522,114,77.7710342407227,137,1025,0S
2020-11-16,"Entrenamiento con pesas",37M 44S,0,111,4,"",37M 44S,0,0,0,0,0,NA,NA,87,86,0S
2020-11-16,"Caminata",59M 27S,4.1,110,6,"",54M 52S,9.35999965667725,4.49103283882141,13,18.2000007629395,1.22723293304443,87,52.8028907775879,89,237,4M 35S
2020-11-16,"Caminata",43M 57S,3.81,119,6,"",43M 57S,15.1199993133545,5.21228656768799,15,11.5,-0.23572550714016,59,55.5679893493652,102,207,0S
2020-11-17,"Bicicleta virtual",40M 0S,22.47,155,15,"Giant TCR Composite 2",40M 0S,37.0800006866455,33.7126499176025,0,0,0,102,85.158332824707,133,291,0S
2020-11-17,"Entrenamiento con pesas",42M 57S,0,105,3,"",42M 57S,0,0,0,0,0,NA,NA,81,86,0S
2020-11-17,"Caminata",1H 23M 37S,6.06,123,11,"",1H 22M 25S,7.55999965667725,4.41172914505005,24,16.5,0.438943892717361,78,52.4125289916992,99,342,1M 12S
2020-11-18,"Bicicleta virtual",40M 0S,22.71,160,19,"Giant TCR Composite 2",40M 0S,39.6,34.0673984527588,0,0,0,102,84.9800033569336,134,284,0S
2020-11-18,"Entrenamiento con pesas",40M 48S,0,110,4,"",40M 48S,0,0,0,0,0,NA,NA,86,89,0S
2020-11-18,"Caminata",47M 43S,3.83,114,6,"",47M 28S,9.72000017166138,4.85115180015564,15,10.6999998092651,0.114649020135403,58,53.921989440918,99,206,15S
2020-11-19,"Bicicleta virtual",40M 0S,21.93,160,21,"Giant TCR Composite 2",40M 0S,37.0800006866455,32.8956001281738,0,0,0,99,84.2474975585938,135,292,0S
2020-11-19,"Entrenamiento con pesas",40M 3S,0,121,4,"",40M 3S,0,0,0,0,0,NA,NA,85,87,0S
2020-11-19,"Caminata",51M 15S,3.8,123,6,"",44M 53S,11.8799998283386,5.08077249526978,14,40,-0.289420366287231,83,55.9804306030273,104,214,6M 22S
2020-11-20,"Bicicleta virtual",40M 2S,22.04,150,12,"Giant TCR Composite 2",40M 2S,35.2800006866455,33.0393665313721,0,0,0,96,82.2335586547852,129,273,0S
2020-11-20,"Entrenamiento con pesas",41M 26S,0,132,5,"",41M 26S,0,0,0,0,0,NA,NA,95,118,0S
2020-11-20,"Caminata",1H 2M 8S,4.61,116,8,"",1H 1M 52S,6.83999991416931,4.47526960372925,21,40,0.966518580913544,56,52.3383712768555,100,254,16S
2020-11-21,"Bicicleta virtual",1H 20M 0S,41.36,170,37,"Giant TCR Composite 2",1H 20M 0S,48.6,31.0197738647461,0,0,0,106,79.0170822143555,134,530,0S
2020-11-21,"Caminata",54M 7S,4.05,118,7,"",52M 17S,8.64000034332276,4.64752321243286,21,19.2999992370605,-0.400019764900208,76,53.2861480712891,99,225,1M 50S
2020-11-22,"Bicicleta virtual",1H 20M 1S,42.02,167,35,"Giant TCR Composite 2",1H 20M 1S,44.2800006866455,31.5146598815918,0,0,0,95,79.4557418823242,134,537,0S
2020-11-22,"Caminata",48M 38S,3.79,114,7,"",48M 38S,9.35999965667725,4.68481149673462,15,25,0.0579359009861946,57,53.050910949707,104,203,0S
2020-11-23,"Entrenamiento con pesas",45M 5S,0,124,4,"",45M 5S,0,0,0,0,0,NA,NA,86,96,0S
2020-11-23,"Caminata",1H 0M 3S,4.19,143,7,"",58M 2S,7.2,4.33829970359802,20,40,0.224017545580864,70,51.4265327453613,98,239,2M 1S
2020-11-24,"Bicicleta virtual",40M 0S,22.12,153,14,"Giant TCR Composite 2",40M 0S,36,33.1851001739502,0,0,0,97,82.8283309936523,132,275,0S
2020-11-24,"Entrenamiento con pesas",40M 49S,0,120,5,"",40M 49S,0,0,0,0,0,NA,NA,95,110,0S
2020-11-24,"Caminata",49M 36S,3.84,123,7,"",48M 32S,7.55999965667725,4.75541195869446,19,13.8999996185303,-0.47834450006485,59,54.4630432128906,102,215,1M 4S
2020-11-25,"Bicicleta virtual",40M 1S,21.91,152,12,"Giant TCR Composite 2",40M 1S,39.6,32.8529628753662,0,0,0,103,81.9558486938477,130,274,0S
2020-11-25,"Entrenamiento con pesas",41M 44S,0,103,3,"",41M 44S,0,0,0,0,0,NA,NA,80,79,0S
2020-11-25,"Caminata",53M 33S,3.96,142,7,"",53M 11S,6.47999982833862,4.47647767066955,20,26.3999996185303,-0.151213482022285,59,53.4148025512695,104,229,22S
2020-11-26,"Bicicleta virtual",40M 0S,22.39,156,15,"Giant TCR Composite 2",40M 0S,37.0800006866455,33.5838008880615,0,0,0,100,83.7362518310547,132,280,0S
2020-11-26,"Entrenamiento con pesas",40M 15S,0,103,2,"",40M 15S,0,0,0,0,0,NA,NA,72,45,0S
2020-11-26,"Caminata",1H 2M 28S,4.62,119,5,"",57M 14S,8.27999982833862,4.84773445129395,26,40,0.480083048343658,70,54.5144309997559,86,266,5M 14S
2020-11-27,"Entrenamiento con pesas",41M 41S,0,112,4,"",41M 41S,0,0,0,0,0,NA,NA,85,90,0S
2020-11-27,"Caminata",57M 22S,4.06,111,6,"",56M 38S,7.55999965667725,4.30908765792847,17,11.6000003814697,-0.521230280399323,67,53.3370895385742,90,231,44S
2020-11-28,"Bicicleta virtual",1H 20M 0S,41.97,171,58,"Giant TCR Composite 2",1H 20M 0S,48.960001373291,31.4816253662109,0,0,0,102,79.0318756103516,142,578,0S
2020-11-28,"Caminata",1H 10M 33S,5.21,117,9,"",1H 9M 8S,7.92000017166138,4.52603673934937,21,16.7999992370605,-0.329817831516266,70,53.3979110717773,100,292,1M 25S
2020-11-29,"Bicicleta virtual",1H 20M 1S,42.1,168,47,"Giant TCR Composite 2",1H 20M 1S,43.560001373291,31.5707485198975,0,0,0,105,79.3545074462891,139,569,0S
2020-11-29,"Caminata",58M 54S,4.1,123,5,"",57M 36S,7.2,4.27312502861023,17,40,0.0585051923990249,57,51.811393737793,85,232,1M 18S
2020-11-30,"Entrenamiento con pesas",45M 31S,0,125,5,"",45M 31S,0,0,0,0,0,NA,NA,92,124,0S
2020-11-30,"Caminata",1H 4M 20S,4.37,125,8,"",59M 35S,8.64000034332276,4.40539312362671,30,38.2000007629395,0.0777178406715393,92,53.1432647705078,101,266,4M 45S
2020-12-01,"Bicicleta virtual",40M 22S,26.43,167,25,"Giant TCR Composite 2",40M 22S,59.4,39.2837001800537,207,11.1000003814697,-0.0454043261706829,105,83.1762237548828,140,626,0S
2020-12-01,"Entrenamiento con pesas",40M 55S,0,104,4,"",40M 55S,0,0,0,0,0,NA,NA,85,90,0S
2020-12-01,"Caminata",1H 5M 59S,4.13,135,9,"",1H 2M 33S,7.92000017166138,3.96642665863037,28,39,0.0290205553174018,75,50.9830131530762,103,263,3M 26S
2020-12-02,"Bicicleta virtual",40M 1S,22.09,156,16,"Giant TCR Composite 2",40M 1S,37.8,33.1249465942383,0,0,0,91,81.3019561767578,133,283,0S
2020-12-02,"Entrenamiento con pesas",40M 13S,0,112,3,"",40M 13S,0,0,0,0,0,NA,NA,84,78,0S
2020-12-02,"Caminata",40M 6S,2.84,118,6,"",39M 33S,6.47999982833862,4.31423535346985,15,17,-1.39953577518463,67,53.3827629089355,105,160,33S
2020-12-03,"Bicicleta virtual",40M 0S,21.96,154,16,"Giant TCR Composite 2",40M 0S,40.3199993133545,32.9522998809814,0,0,0,96,80.8045806884766,134,286,0S
2020-12-03,"Entrenamiento con pesas",43M 17S,0,120,4,"",43M 17S,0,0,0,0,0,NA,NA,87,96,0S
2020-12-03,"Caminata",1H 0M 20S,4.08,109,7,"",56M 3S,7.55999965667725,4.36859965324402,27,19.8999996185303,-0.382259249687195,80,53.306583404541,99,238,4M 17S
2020-12-04,"Entrenamiento con pesas",40M 33S,0,113,4,"",40M 33S,0,0,0,0,0,NA,NA,88,90,0S
2020-12-04,"Caminata",1H 1M 53S,4.67,121,8,"",1H 1M 53S,10.4400003433228,4.52768125534058,19,7.40000009536743,-0.680971324443817,57,52.0979423522949,101,251,0S
2020-12-05,"Bicicleta virtual",1H 20M 0S,42.14,170,56,"Giant TCR Composite 2",1H 20M 0S,45,31.6080745697022,0,0,0,99,77.4327087402344,142,566,0S
2020-12-05,"Caminata",56M 14S,3.98,137,7,"",56M 14S,7.55999965667725,4.25278015136719,17,9.60000038146973,0.451603204011917,79,52.5893936157227,101,222,0S
2020-12-06,"Bicicleta virtual",1H 20M 1S,42.11,167,48,"Giant TCR Composite 2",1H 20M 1S,42.4800006866455,31.5762966156006,0,0,0,95,78.1520538330078,140,554,0S
2020-12-06,"Caminata",50M 11S,3.8,122,7,"",49M 15S,7.55999965667725,4.63906588554382,17,9.30000019073486,1.80151784420013,76,53.4735717773438,102,214,56S
2020-12-07,"Bicicleta virtual",40M 0S,22.06,155,17,"Giant TCR Composite 2",40M 0S,39.239998626709,33.1021499633789,0,0,0,94,82.3199996948242,135,289,0S
2020-12-07,"Entrenamiento con pesas",40M 20S,0,127,4,"",40M 20S,0,0,0,0,0,NA,NA,89,96,0S
2020-12-07,"Caminata",1H 4M 29S,4.64,113,8,"",1H 3M 45S,8.64000034332276,4.36743535995483,20,9.80000019073486,0.193948790431023,59,53.2879905700684,99,257,44S
2020-12-08,"Bicicleta virtual",40M 1S,22.32,154,16,"Giant TCR Composite 2",40M 1S,38.8800006866455,33.4771511077881,0,0,0,94,81.7084579467773,133,289,0S
2020-12-08,"Entrenamiento con pesas",40M 51S,0,115,5,"",40M 51S,0,0,0,0,0,NA,NA,99,123,0S
2020-12-08,"Caminata",1H 10M 38S,4.82,126,9,"",1H 6M 23S,7.92000017166138,4.36031141281128,22,14.6999998092651,-0.0580407120287418,87,52.7787971496582,100,288,4M 15S
2020-12-09,"Entrenamiento con pesas",45M 8S,0,124,3,"",45M 8S,0,0,0,0,0,NA,NA,78,80,0S
2020-12-09,"Caminata",1H 33M 57S,4.4,118,9,"",1H 12M 37S,7.2,3.64065198898315,33,40,-0.231491982936859,80,48.4630355834961,94,313,21M 20S
2020-12-10,"Bicicleta virtual",40M 0S,22.89,162,26,"Giant TCR Composite 2",40M 0S,38.5199993133545,34.3339508056641,0,0,0,94,84.0670852661133,141,315,0S
2020-12-10,"Entrenamiento con pesas",40M 28S,0,117,5,"",40M 28S,0,0,0,0,0,NA,NA,94,111,0S
2020-12-10,"Caminata",55M 4S,3.32,125,5,"",50M 4S,7.2,3.98912115097046,23,31.6000003814697,0.396551191806793,78,52.0096893310547,89,205,5M 0S
2020-12-11,"Bicicleta virtual",40M 1S,23.15,163,26,"Giant TCR Composite 2",40M 1S,38.8800006866455,34.7202816009521,0,0,0,96,84.9883346557617,141,316,0S
2020-12-11,"Entrenamiento con pesas",42M 24S,0,108,4,"",42M 24S,0,0,0,0,0,NA,NA,85,95,0S
2020-12-12,"Entrenamiento con pesas",38M 45S,0,110,3,"",38M 45S,0,0,0,0,0,NA,NA,86,84,0S
2020-12-12,"Entrenamiento",1H 10M 46S,2.57,118,8,"",1H 2M 28S,12.6,2.4725506067276,11,40,0,87,55.5032844543457,98,236,8M 18S
2020-12-13,"Bicicleta",2H 56M 55S,101.26,175,137,"Canyon Aeroad",2H 56M 37S,54.7199993133545,34.3994499206543,517,9.10000038146973,-0.0229116342961788,NA,NA,142,1210,18S
2020-12-14,"Entrenamiento con pesas",50M 7S,0,103,3,"",50M 7S,0,0,0,0,0,NA,NA,74,80,0S
2020-12-14,"Caminata",33M 17S,2.55,111,3,"",33M 17S,7.55999965667725,4.59797701835632,21,13.8000001907349,-1.7172429561615,59,53.2766799926758,92,141,0S
2020-12-15,"Entrenamiento con pesas",40M 12S,0,121,3,"",40M 12S,0,0,0,0,0,NA,NA,80,72,0S
2020-12-15,"Entrenamiento",1H 3M 7S,1.64,121,3,"",49M 58S,7.55999965667725,1.97639751434326,32,40,-0.24302813410759,123,56.8678245544434,74,121,13M 9S
2020-12-15,"Caminata",39M 54S,3.19,108,5,"",39M 26S,7.92000017166138,4.86000008583069,22,38.5999984741211,0.162800163030624,62,55.076587677002,96,179,28S
2020-12-16,"Bicicleta virtual",30M 35S,16.4582037609327,154,10,"Orbea Onix",30M 35S,0,0,0,0,0,NA,NA,131,220,0S
2020-12-16,"Entrenamiento con pesas",41M 52S,0,113,4,"",41M 52S,0,0,0,0,0,NA,NA,87,93,0S
2020-12-16,"Caminata",29M 6S,2.17,153,3,"",28M 29S,7.2,4.5896312713623,17,11.5,0.146869838237762,60,53.7871284484863,93,129,37S
2020-12-17,"Bicicleta virtual",30M 1S,16.153256116316,155,13,"Orbea Onix",30M 1S,0,0,0,0,0,NA,NA,134,223,0S
2020-12-17,"Entrenamiento con pesas",40M 22S,0,128,4,"",40M 22S,0,0,0,0,0,NA,NA,87,94,0S
2020-12-17,"Entrenamiento",1H 21M 42S,2,142,7,"",51M 46S,11.8799998283386,2.32261426448822,11,40,0,120,60.4630355834961,103,298,29M 56S
2020-12-18,"Entrenamiento con pesas",42M 22S,0,108,3,"",42M 22S,0,0,0,0,0,NA,NA,82,83,0S
2020-12-18,"Entrenamiento",2H 1M 38S,2.45,132,12,"",1H 28M 50S,4.67999982833862,1.65816135406494,17,40,-1.21384930610657,123,59.7356147766113,102,419,32M 48S
2020-12-19,"Entrenamiento con pesas",40M 8S,0,107,4,"",40M 8S,0,0,0,0,0,NA,NA,88,92,0S
2020-12-19,"Caminata",31M 33S,1.69,138,3,"",28M 37S,6.83999991416931,3.55785670280456,15,34.5999984741211,0.424303144216537,79,50.3451194763184,100,116,2M 56S
2020-12-20,"Bicicleta virtual",30M 1S,16.153256116316,163,21,"Orbea Onix",30M 1S,0,0,0,0,0,NA,NA,141,239,0S
2020-12-20,"Entrenamiento con pesas",42M 42S,0,117,4,"",42M 42S,0,0,0,0,0,NA,NA,84,90,0S
2020-12-20,"Bicicleta",1H 51M 4S,61.6,174,145,"Canyon Aeroad",1H 51M 4S,64.079997253418,33.280931854248,606,10.6000003814697,0.00389568018727,NA,NA,157,957,0S
2020-12-21,"Entrenamiento con pesas",40M 6S,0,120,4,"",40M 6S,0,0,0,0,0,NA,NA,87,92,0S
2020-12-22,"Bicicleta",3H 17M 10S,105.33,170,157,"Canyon Aeroad",3H 16M 31S,73.079997253418,32.1616996765137,833,10.8000001907349,0.006645243614912,NA,NA,146,1384,39S
2020-12-23,"Entrenamiento con pesas",43M 7S,0,106,4,"",43M 7S,0,0,0,0,0,NA,NA,84,93,0S
2020-12-23,"Caminata",33M 39S,2.01,114,4,"",31M 29S,6.83999991416931,3.83612494468689,16,32.0999984741211,0,60,51.9937858581543,99,129,2M 10S
2020-12-24,"Bicicleta",1H 36M 2S,51.97,170,79,"Canyon Aeroad",1H 36M 2S,57.6,32.4714111328125,302,8.89999961853027,0.273992121219635,NA,NA,146,732,0S
2020-12-25,"Entrenamiento con pesas",1H 6M 29S,0,130,7,"",1H 6M 29S,0,0,0,0,0,NA,NA,87,158,0S
2020-12-26,"Bicicleta",3H 22M 13S,90.83,175,142,"Canyon Aeroad",2H 50M 24S,68.039998626709,31.9849296569824,699,16.2000007629395,0.0004403482307679,NA,NA,144,1264,31M 49S
2020-12-26,"Entrenamiento",1H 54M 4S,2.22,131,7,"",53M 51S,11.1599996566772,2.47621171474457,41,40,-0.0539956800639629,122,59.2105255126953,98,371,1H 0M 13S
2020-12-27,"Bicicleta",3H 31M 25S,98.12,165,88,"Canyon Aeroad",3H 16M 51S,68.039998626709,29.9074321746826,1060,33.2999992370605,0.0075416858308017,NA,NA,132,1141,14M 34S
2020-12-28,"Entrenamiento con pesas",44M 5S,0,131,3,"",44M 5S,0,0,0,0,0,NA,NA,79,80,0S
2020-12-29,"Entrenamiento con pesas",39M 21S,0,126,4,"",39M 21S,0,0,0,0,0,NA,NA,86,85,0S
2020-12-29,"Entrenamiento",1H 21M 26S,2,151,9,"",1H 2M 38S,10.0799998283386,1.91667909622192,51,40,0,117,60.7427520751953,104,309,18M 48S
2020-12-30,"Entrenamiento con pesas",33M 43S,0,100,2,"",33M 43S,0,0,0,0,0,NA,NA,77,53,0S
2020-12-30,"Entrenamiento",1H 20M 2S,1.76,139,6,"",1H 0M 54S,5.4,1.73458124399185,24,40,-1.09053730964661,108,57.1344375610352,85,211,19M 8S
2020-12-31,"Bicicleta",2H 56M 28S,90.03,173,112,"Canyon Aeroad",2H 41M 30S,66.6,33.450464630127,621,16.1000003814697,-0.005997500848025,NA,NA,137,1112,14M 58S
2021-01-01,"Entrenamiento con pesas",38M 30S,0,106,3,"",38M 30S,0,0,0,0,0,NA,NA,81,73,0S
2021-01-02,"Bicicleta",3H 29M 9S,105.5,176,174,"Canyon Aeroad",3H 28M 33S,66.6,30.3532676696777,1009,10.3000001907349,-0.0001895682507893,NA,NA,148,1432,36S
2021-01-03,"Bicicleta",4H 34M 24S,125.03,174,143,"Canyon Aeroad",3H 59M 47S,66.960001373291,31.2877716064453,1362,33.7999992370605,0.0183943938463926,NA,NA,138,1578,34M 37S
2021-01-03,"Entrenamiento",1H 49M 18S,2.48,128,9,"",1H 21M 51S,5.03999991416931,1.82023222446442,26,40,0,121,55.0692710876465,91,319,27M 27S
2021-01-04,"Entrenamiento con pesas",45M 46S,0,129,3,"",45M 46S,0,0,0,0,0,NA,NA,76,77,0S
2021-01-05,"Bicicleta",2H 58M 13S,90.52,168,113,"Canyon Aeroad",2H 58M 13S,57.239998626709,30.4770835876465,862,13.1999998092651,0.0024302571546286,NA,NA,142,1190,0S
2021-01-06,"Entrenamiento con pesas",40M 10S,0,139,4,"",40M 10S,0,0,0,0,0,NA,NA,92,104,0S
2021-01-07,"Entrenamiento con pesas",38M 4S,0,98,2,"",38M 4S,0,0,0,0,0,NA,NA,74,58,0S
2021-01-08,"Entrenamiento con pesas",38M 42S,0,111,4,"",38M 42S,0,0,0,0,0,NA,NA,88,90,0S
2021-01-09,"Entrenamiento con pesas",46M 43S,0,113,4,"",46M 43S,0,0,0,0,0,NA,NA,85,100,0S
2021-01-09,"Entrenamiento con pesas",35M 39S,0,105,3,"",35M 39S,0,0,0,0,0,NA,NA,81,71,0S
2021-01-10,"Entrenamiento con pesas",1H 26M 45S,0,106,6,"",1H 26M 45S,0,0,0,0,0,NA,NA,75,160,0S
2021-01-10,"Entrenamiento con pesas",40M 44S,0,109,3,"",40M 44S,0,0,0,0,0,NA,NA,83,85,0S
2021-01-11,"Entrenamiento con pesas",42M 47S,0,110,3,"",42M 47S,0,0,0,0,0,NA,NA,73,72,0S
2021-01-11,"Entrenamiento con pesas",30M 49S,0,108,2,"",30M 49S,0,0,0,0,0,NA,NA,79,58,0S
2021-01-12,"Entrenamiento con pesas",43M 10S,0,116,4,"",43M 10S,0,0,0,0,0,NA,NA,87,104,0S
2021-01-12,"Entrenamiento con pesas",41M 44S,0,108,3,"",41M 44S,0,0,0,0,0,NA,NA,80,83,0S
2021-01-13,"Entrenamiento con pesas",40M 26S,0,108,3,"",40M 26S,0,0,0,0,0,NA,NA,80,79,0S
2021-01-13,"Caminata",1H 9M 11S,4.23,131,8,"",1H 5M 16S,9.35999965667725,3.89105229377747,32,40,0.354392111301422,92,52.0870628356934,98,267,3M 55S
2021-01-14,"Bicicleta virtual",40M 18S,25.92,166,19,"Giant TCR Composite 2",40M 18S,55.8,38.6017375946045,225,7.5,0.0262269787490367,96,82.5942916870117,137,575,0S
2021-01-14,"Entrenamiento con pesas",38M 18S,0,111,4,"",38M 18S,0,0,0,0,0,NA,NA,90,93,0S
2021-01-14,"Caminata",1H 9M 6S,4.33,117,7,"",1H 3M 49S,7.2,4.07846446037293,33,24.2999992370605,-0.17519998550415,74,52.1068458557129,94,267,5M 17S
2021-01-15,"Bicicleta virtual",40M 0S,22.5,158,19,"Giant TCR Composite 2",40M 0S,40.6800006866455,33.7562999725342,0,0,0,93,83.057502746582,135,305,0S
2021-01-15,"Entrenamiento con pesas",38M 10S,0,116,3,"",38M 10S,0,0,0,0,0,NA,NA,83,83,0S
2021-01-15,"Caminata",1H 11M 25S,4.76,118,5,"",1H 5M 11S,9,4.38922004699707,27,40,0.553644835948944,72,54.3023948669434,79,270,6M 14S
2021-01-16,"Bicicleta virtual",1H 20M 0S,42.4,167,42,"Giant TCR Composite 2",1H 20M 0S,47.160001373291,31.8003009796143,0,0,0,98,78.243537902832,139,590,0S
2021-01-17,"Bicicleta virtual",1H 20M 0S,42.94,163,38,"Giant TCR Composite 2",1H 20M 0S,42.839998626709,32.2100257873535,0,0,0,97,78.7935409545898,137,570,0S
2021-01-17,"Caminata",1H 3M 13S,3.84,130,6,"",57M 48S,14.0400003433228,3.99228358268738,31,34.2999992370605,-0.826854586601257,72,52.7387046813965,91,242,5M 25S
2021-01-18,"Entrenamiento con pesas",37M 15S,0,116,4,"",37M 15S,0,0,0,0,0,NA,NA,90,94,0S
2021-01-18,"Entrenamiento con pesas",30M 6S,0,106,2,"",30M 6S,0,0,0,0,0,NA,NA,76,49,0S
2021-01-18,"Caminata",1H 17M 57S,4.96,104,5,"",1H 13M 45S,10.4400003433228,4.04200658798218,26,40,0.301914125680923,65,51.5169143676758,72,279,4M 12S
2021-01-19,"Bicicleta virtual",40M 0S,22.39,154,13,"Giant TCR Composite 2",40M 0S,38.160001373291,33.5951992034912,0,0,0,91,82.1204147338867,132,293,0S
2021-01-19,"Entrenamiento con pesas",44M 38S,0,107,4,"",44M 38S,0,0,0,0,0,NA,NA,81,87,0S
2021-01-20,"Bicicleta virtual",40M 0S,21.9,154,17,"Giant TCR Composite 2",40M 0S,39.6,32.8593006134033,0,0,0,94,81.6354141235352,135,307,0S
2021-01-20,"Entrenamiento con pesas",35M 24S,0,111,4,"",35M 24S,0,0,0,0,0,NA,NA,90,88,0S
2021-01-21,"Bicicleta virtual",40M 0S,22.5,155,17,"Giant TCR Composite 2",40M 0S,39.6,33.757649230957,0,0,0,94,83.0129165649414,135,306,0S
2021-01-21,"Entrenamiento con pesas",40M 16S,0,116,3,"",40M 16S,0,0,0,0,0,NA,NA,80,82,0S
2021-01-22,"Entrenamiento con pesas",37M 19S,0,119,4,"",37M 19S,0,0,0,0,0,NA,NA,94,104,0S
2021-01-22,"Entrenamiento con pesas",33M 5S,0,114,4,"",33M 5S,0,0,0,0,0,NA,NA,99,100,0S
2021-01-22,"Caminata",1H 2M 53S,4.23,113,7,"",1H 2M 15S,7.2,4.07826490402222,21,11,0,82,51.1334953308105,93,248,38S
2021-01-23,"Bicicleta virtual",1H 20M 1S,42.68,167,49,"Giant TCR Composite 2",1H 20M 1S,45.360001373291,32.0055084228516,0,0,0,99,78.0074996948242,140,611,0S
