"Fecha.de.la.actividad","Tipo.de.actividad","Tiempo.transcurrido","Distancia","Ritmo.cardiaco.máximo","Esfuerzo.Relativo","Equipamiento.de.la.actividad","Tiempo.en.movimiento","Velocidad.máxima","Velocidad.promedio","Desnivel.positivo","Pendiente.máxima","Pendiente.promedio","Cadencia.máx.","Cadencia.promedio","Ritmo.cardiaco.promedio","Vatios.máx.","Vatios.promedio","Calorías"
2021-01-29,"Entrenamiento con pesas",2534,0,115,3,"",2534,0,0,0,0,0,NA,NA,80,NA,NA,84
2021-01-29,"Caminata",4297,4.26,139,7,"",3286,7.92000017166138,4.66762003898621,26,17.1000003814697,0,76,51.7489776611328,102,NA,NA,232
2021-01-29,"Entrenamiento con pesas",1733,0,107,2,"",1733,0,0,0,0,0,NA,NA,78,NA,NA,51
2021-01-30,"Bicicleta virtual",4801,42.94,169,61,"Giant TCR Composite 2",4801,47.160001373291,32.2034648895264,0,0,0,105,78.3091049194336,144,NA,NA,591
2021-01-31,"Bicicleta virtual",4800,43.45,168,54,"Giant TCR Composite 2",4800,43.2,32.5889991760254,0,0,0,97,79.7822952270508,143,NA,NA,585
2021-01-31,"Caminata",4335,4.27,140,7,"",3607,7.55999965667725,4.26780138015747,23,40,-1.87554085254669,105,53.5445976257324,95,NA,NA,284
2021-01-31,"Caminata",2907,3.72,115,6,"",2907,9,4.61337461471558,23,7.5,0.386546045541763,57,53.3812980651855,100,NA,NA,206
2021-02-01,"Entrenamiento con pesas",2342,0,107,3,"",2342,0,0,0,0,0,NA,NA,85,NA,NA,82
2021-02-01,"Caminata",4335,3.87,134,7,"",2845,7.92000017166138,4.90194725990295,19,33.2999992370605,-0.387206703424454,77,55.419319152832,105,NA,NA,215
2021-02-01,"Entrenamiento con pesas",1927,0,106,3,"",1927,0,0,0,0,0,NA,NA,84,NA,NA,67
2021-02-02,"Bicicleta virtual",2403,22.3,154,16,"Giant TCR Composite 2",2403,40.3199993133545,33.416328048706,0,0,0,96,82.144401550293,134,NA,NA,290
2021-02-02,"Caminata",4352,4.77,137,10,"",4219,9.72000017166138,4.0718653678894,17,25.3999996185303,1.02682316303253,77,52.5184860229492,102,NA,NA,293
2021-02-02,"Entrenamiento con pesas",2573,0,117,4,"",2573,0,0,0,0,0,NA,NA,86,NA,NA,98
2021-02-03,"Bicicleta virtual",2400,22.22,155,16,"Giant TCR Composite 2",2400,40.3199993133545,33.3362995147705,0,0,0,95,81.9516677856445,135,NA,NA,294
2021-02-03,"Entrenamiento con pesas",2278,0,111,3,"",2278,0,0,0,0,0,NA,NA,87,NA,NA,83
2021-02-03,"Caminata",3257,4.11,92,3,"",3231,8.64000034332276,4.58384413719177,30,29.5,0.0291686914861202,57,52.9914131164551,70,NA,NA,228
2021-02-04,"Bicicleta virtual",2401,22.21,153,16,"Giant TCR Composite 2",2401,39.960001373291,33.3015758514404,0,0,0,95,82.0853805541992,134,NA,NA,292
2021-02-04,"Bicicleta",4294,25.86,176,27,"Orbea Satellite",3972,37.0800006866455,23.4413291931152,65,9.10000038146973,0.0402109511196613,NA,NA,127,NA,190.469024658203,405
2021-02-04,"Entrenamiento con pesas",2285,0,107,3,"",2285,0,0,0,0,0,NA,NA,77,NA,NA,59
2021-02-05,"Entrenamiento con pesas",2421,0,121,4,"",2421,0,0,0,0,0,NA,NA,87,NA,NA,93
2021-02-05,"Caminata",3784,4.32,102,4,"",3769,8.27999982833862,4.12619791030884,19,15.1999998092651,0.375008672475815,96,51.1845970153809,74,NA,NA,241
2021-02-05,"Entrenamiento con pesas",1956,0,98,2,"",1956,0,0,0,0,0,NA,NA,75,NA,NA,43
2021-02-06,"Bicicleta",9315,70.57,168,86,"Giant TCR Composite 2",8481,68.039998626709,29.9589958190918,489,39,0.005950829014182,NA,NA,142,NA,152.088134765625,995
2021-02-07,"Bicicleta virtual",2400,9.38,153,13,"Giant TCR Composite 2",2400,43.2,14.0713500022888,0,0,0,95,83.1154174804688,131,NA,NA,281
2021-02-07,"Caminata",3612,4.17,135,6,"",3345,11.8799998283386,4.4895067691803,19,33.2999992370605,0.397938400506973,58,52.6729393005371,93,NA,NA,235
2021-02-08,"Entrenamiento con pesas",2573,0,118,3,"",2573,0,0,0,0,0,NA,NA,81,NA,NA,80
2021-02-08,"Entrenamiento con pesas",1535,0,102,2,"",1535,0,0,0,0,0,NA,NA,78,NA,NA,44
2021-02-08,"Caminata",3580,4.1,117,8,"",3459,8.64000034332276,4.26681690216064,17,10.8000001907349,0,82,51.1037902832031,102,NA,NA,234
2021-02-09,"Bicicleta virtual",2401,7.03,156,17,"Giant TCR Composite 2",2401,46.8,10.550204372406,0,0,0,99,84.0633087158203,133,NA,NA,286
2021-02-09,"Caminata",3384,4.07,130,7,"",3335,6.47999982833862,4.40106725692749,32,9.69999980926514,0.161879763007164,67,52.7402496337891,101,NA,NA,239
2021-02-09,"Entrenamiento con pesas",2380,0,107,3,"",2380,0,0,0,0,0,NA,NA,80,NA,NA,68
2021-02-10,"Bicicleta virtual",2401,22.43,155,17,"Giant TCR Composite 2",2401,43.560001373291,33.6300876617432,0,0,0,96,84.4943771362305,134,NA,NA,289
2021-02-10,"Entrenamiento con pesas",4647,0,110,6,"",4647,0,0,0,0,0,NA,NA,77,NA,NA,146
2021-02-10,"Caminata",4117,4.12,123,4,"",3729,6.47999982833862,3.98384556770325,10,34.5,1.46367466449738,77,49.9941940307617,76,NA,NA,235
2021-02-11,"Bicicleta virtual",2400,22.14,153,15,"Giant TCR Composite 2",2400,43.560001373291,33.2157005310059,0,0,0,96,83.6362533569336,132,NA,NA,286
2021-02-11,"Entrenamiento con pesas",2306,0,116,3,"",2306,0,0,0,0,0,NA,NA,86,NA,NA,82
2021-02-11,"Caminata",3509,4.22,117,7,"",3448,7.2,4.41052193641663,49,17.2000007629395,0.203584030270576,74,52.4588203430176,100,NA,NA,247
2021-02-12,"Entrenamiento con pesas",2421,0,110,2,"",2421,0,0,0,0,0,NA,NA,70,NA,NA,41
2021-02-12,"Caminata",3667,4.17,123,7,"",3429,7.2,4.38593187332153,75,40,0.909613192081451,72,54.5899353027344,96,NA,NA,274
2021-02-12,"Entrenamiento con pesas",1569,0,123,2,"",1569,0,0,0,0,0,NA,NA,87,NA,NA,61
2021-02-13,"Bicicleta virtual",4800,44.44,171,64,"Giant TCR Composite 2",4800,45.7199993133545,33.3312767028809,0,0,0,99,80.492919921875,145,NA,NA,634
2021-02-13,"Caminata",6357,4.21,121,6,"",3638,7.2,4.17483215332031,39,40,0.644717812538147,57,51.3489379882812,87,NA,NA,254
2021-02-14,"Bicicleta virtual",4801,42.31,167,46,"Giant TCR Composite 2",4801,42.4800006866455,31.7270153045654,0,0,0,99,78.5065612792969,140,NA,NA,593
2021-02-14,"Caminata",6006,5.46,142,11,"",5137,6.47999982833862,3.82621750831604,28,40,0.285724759101868,94,49.6547660827637,98,NA,NA,358
2021-02-15,"Entrenamiento con pesas",2194,0,113,4,"",2194,0,0,0,0,0,NA,NA,89,NA,NA,85
2021-02-15,"Caminata",4797,5.18,122,9,"",4183,9.35999965667725,4.46312198638916,31,29.6000003814697,0.335525184869766,84,52.3235893249512,98,NA,NA,298
2021-02-15,"Entrenamiento con pesas",1117,0,97,1,"",1117,0,0,0,0,0,NA,NA,81,NA,NA,34
2021-02-16,"Bicicleta virtual",2400,14.26,155,18,"Giant TCR Composite 2",2400,26.2800006866455,21.3919498443604,0,0,0,96,80.5183334350586,135,NA,NA,301
2021-02-16,"Entrenamiento con pesas",2611,0,138,4,"",2611,0,0,0,0,0,NA,NA,86,NA,NA,100
2021-02-16,"Caminata",3458,4.04,113,6,"",3337,7.2,4.36228938102722,18,7.09999990463257,-0.672667920589447,57,51.8032608032227,89,NA,NA,230
2021-02-17,"Bicicleta virtual",2400,22.16,153,16,"Giant TCR Composite 2",2400,41.039998626709,33.2488483428955,0,0,0,97,81.8429183959961,135,NA,NA,299
2021-02-17,"Entrenamiento con pesas",2254,0,105,4,"",2254,0,0,0,0,0,NA,NA,88,NA,NA,86
2021-02-17,"Caminata",3216,4.04,127,7,"",3216,9.72000017166138,4.52205204963684,17,27.5,0.866400957107544,100,53.2678871154785,99,NA,NA,228
2021-02-18,"Bicicleta virtual",2401,22.27,151,15,"Giant TCR Composite 2",2401,41.760001373291,33.4030826568604,0,0,0,101,82.1357803344727,135,NA,NA,302
2021-02-18,"Entrenamiento con pesas",2682,0,106,3,"",2682,0,0,0,0,0,NA,NA,80,NA,NA,81
2021-02-18,"Caminata",6370,6.49,127,8,"",5543,7.55999965667725,4.22037177085876,36,23.8999996185303,-0.218522056937218,78,51.8293380737305,80,NA,NA,378
2021-02-19,"Entrenamiento con pesas",2315,0,112,4,"",2315,0,0,0,0,0,NA,NA,88,NA,NA,88
2021-02-19,"Entrenamiento con pesas",1804,0,97,2,"",1804,0,0,0,0,0,NA,NA,81,NA,NA,56
2021-02-19,"Caminata",3627,4.4,115,3,"",3471,7.55999965667725,4.56705265045166,15,13.1000003814697,-0.258890867233276,82,53.7159156799316,66,NA,NA,115
2021-02-20,"Bicicleta",11984,101.06,172,151,"Giant TCR Composite 2",11984,77.760001373291,30.3585376739502,942,16.5,0.0089055830612778,NA,NA,145,NA,168.057006835938,1333
2021-02-21,"Bicicleta",9904,82.38,164,84,"Giant TCR Composite 2",9904,76.320002746582,29.9472816467285,676,18.8999996185303,0.0101956222206354,NA,NA,139,NA,161.634826660156,1116
2021-02-22,"Entrenamiento con pesas",2535,0,99,3,"",2535,0,0,0,0,0,NA,NA,74,NA,NA,58
2021-02-22,"Entrenamiento con pesas",2286,0,96,2,"",2286,0,0,0,0,0,NA,NA,72,NA,NA,52
2021-02-22,"Caminata",3670,4.06,104,4,"",3606,7.92000017166138,4.05833630561829,14,31.1000003814697,-0.127918139100075,80,51.2507095336914,72,NA,NA,228
2021-02-23,"Bicicleta virtual",2400,22.47,145,12,"Orbea Onix",2400,42.5399997711182,33.7106998443604,0,0,0,101,82.5224990844727,128,NA,NA,276
2021-02-23,"Entrenamiento con pesas",1551,0,106,2,"",1551,0,0,0,0,0,NA,NA,86,NA,NA,53
2021-02-24,"Bicicleta virtual",2400,22.56,150,12,"Giant TCR Composite 2",2400,41.4,33.846150970459,0,0,0,99,83.0266647338867,130,NA,NA,282
2021-02-24,"Entrenamiento con pesas",2650,0,114,3,"",2650,0,0,0,0,0,NA,NA,76,NA,NA,71
2021-02-24,"Caminata",3606,4.08,138,8,"",3530,8.27999982833862,4.16967716217041,21,38.2000007629395,0.27393239736557,70,50.7930145263672,100,NA,NA,238
2021-02-25,"Bicicleta virtual",2401,22.67,146,12,"Giant TCR Composite 2",2401,45,33.990686416626,0,0,0,107,83.6513977050781,129,NA,NA,279
2021-02-25,"Entrenamiento con pesas",2345,0,116,3,"",2345,0,0,0,0,0,NA,NA,82,NA,NA,73
2021-02-26,"Entrenamiento con pesas",2559,0,104,3,"",2559,0,0,0,0,0,NA,NA,73,NA,NA,60
2021-02-26,"Caminata",4034,4.33,126,6,"",3782,8.64000034332276,4.12724504470825,15,10.3000001907349,-0.0784150958061218,74,52.2939033508301,87,NA,NA,266
2021-02-26,"Entrenamiento con pesas",1687,0,111,2,"",1687,0,0,0,0,0,NA,NA,81,NA,NA,54
2021-02-27,"Bicicleta",10384,86,167,94,"Giant TCR Composite 2",10118,74.520002746582,30.6019569396973,714,20.5,-0.002092816401273,NA,NA,141,NA,163.555694580078,1104
2021-02-27,"Caminata",4084,4.13,137,8,"",3670,7.92000017166138,4.05544424057007,27,19.3999996185303,-0.280579537153244,77,51.8251571655273,102,NA,NA,275
2021-02-28,"Bicicleta",10327,85.77,166,96,"Giant TCR Composite 2",10312,78.120002746582,29.9451084136963,733,14.3999996185303,0.0072281206957995,NA,NA,140,NA,166.304931640625,1161
2021-02-28,"Caminata",4532,4.37,128,7,"",3741,7.92000017166138,4.20461926460266,21,29.6000003814697,0.0228869616985321,61,51.5293617248535,93,NA,NA,259
2021-03-01,"Entrenamiento con pesas",2215,0,117,4,"",2215,0,0,0,0,0,NA,NA,91,NA,NA,87
2021-03-01,"Entrenamiento con pesas",1065,0,100,1,"",1065,0,0,0,0,0,NA,NA,84,NA,NA,37
2021-03-01,"Caminata",3750,4.26,111,7,"",3714,8.27999982833862,4.1350564956665,15,35.7999992370605,0.182841062545776,67,50.8678436279297,93,NA,NA,247
2021-03-02,"Bicicleta virtual",2401,22.19,151,13,"Giant TCR Composite 2",2401,41.4,33.2786350250244,0,0,0,99,81.291130065918,130,NA,NA,281
2021-03-02,"Entrenamiento con pesas",2483,0,99,3,"",2483,0,0,0,0,0,NA,NA,77,NA,NA,64
2021-03-03,"Bicicleta virtual",2400,22,150,12,"Giant TCR Composite 2",2400,39.960001373291,33.0058513641357,0,0,0,94,81.3308334350586,130,NA,NA,277
2021-03-03,"Entrenamiento con pesas",2200,0,115,3,"",2200,0,0,0,0,0,NA,NA,85,NA,NA,74
2021-03-03,"Caminata",3557,4.03,106,3,"",3506,7.55999965667725,4.14677710533142,23,38.2999992370605,-0.148570016026497,61,51.2075233459473,70,NA,NA,174
2021-03-04,"Bicicleta virtual",2400,22.35,155,16,"Giant TCR Composite 2",2400,48.960001373291,33.5257484436035,0,0,0,116,83.0966644287109,134,NA,NA,296
2021-03-04,"Entrenamiento con pesas",2622,0,107,3,"",2622,0,0,0,0,0,NA,NA,78,NA,NA,74
2021-03-04,"Caminata",4362,4.8,118,8,"",4068,13.6799998283386,4.24893794059753,19,29.2000007629395,-0.220773547887802,58,51.1668510437012,97,NA,NA,275
2021-03-05,"Entrenamiento con pesas",3482,0,119,5,"",3482,0,0,0,0,0,NA,NA,80,NA,NA,113
2021-03-05,"Entrenamiento con pesas",1323,0,117,2,"",1323,0,0,0,0,0,NA,NA,83,NA,NA,37
2021-03-05,"Caminata",5105,5.93,133,10,"",4913,8.64000034332276,4.3495297908783,32,40,0.279654294252396,76,52.6826477050781,95,NA,NA,308
2021-03-06,"Bicicleta virtual",4801,44.1,168,46,"Giant TCR Composite 2",4801,47.160001373291,33.0675842285156,0,0,0,105,79.5952911376953,139,NA,NA,594
2021-03-07,"Bicicleta virtual",4801,42.63,164,33,"Giant TCR Composite 2",4801,45,31.9704895019531,0,0,0,102,78.5171813964844,134,NA,NA,529
2021-03-07,"Caminata",3258,4,106,4,"",3162,7.2,4.56102476119995,14,7.5,-1.20316517353058,61,53.1313285827637,80,NA,NA,225
2021-03-08,"Entrenamiento con pesas",2467,0,114,4,"",2467,0,0,0,0,0,NA,NA,85,NA,NA,91
2021-03-08,"Entrenamiento con pesas",2004,0,106,2,"",2004,0,0,0,0,0,NA,NA,78,NA,NA,56
2021-03-08,"Caminata",3103,4.19,116,7,"",3032,8.27999982833862,4.97695255279541,19,19,-0.0906553417444229,60,55.6944160461426,100,NA,NA,246
2021-03-09,"Bicicleta virtual",2400,22.38,150,12,"Giant TCR Composite 2",2400,42.4800006866455,33.582300567627,0,0,0,101,82.6262512207031,130,NA,NA,288
2021-03-09,"Entrenamiento con pesas",1914,0,100,2,"",1914,0,0,0,0,0,NA,NA,77,NA,NA,57
2021-03-09,"Caminata",4331,4.93,128,9,"",4074,8.64000034332276,4.36382918357849,15,19.3999996185303,-0.0971974730491638,87,52.2789535522461,103,NA,NA,285
2021-03-10,"Entrenamiento con pesas",2630,0,90,2,"",2630,0,0,0,0,0,NA,NA,68,NA,NA,52
2021-03-10,"Caminata",3672,4.2,114,7,"",3436,9.72000017166138,4.40895209312439,21,40,0.0998075157403945,98,52.99267578125,98,NA,NA,241
2021-03-11,"Bicicleta virtual",2401,22.5,151,12,"Giant TCR Composite 2",2401,42.839998626709,33.7485374450684,0,0,0,102,83.007080078125,130,NA,NA,282
2021-03-11,"Entrenamiento con pesas",2301,0,95,2,"",2301,0,0,0,0,0,NA,NA,74,NA,NA,47
2021-03-12,"Entrenamiento con pesas",3632,0,111,5,"",3632,0,0,0,0,0,NA,NA,78,NA,NA,110
2021-03-13,"Bicicleta",8822,86.01,173,158,"Canyon Aeroad",8822,62.279997253418,35.0995914459229,672,8.19999980926514,0.0016276515088975,NA,NA,152,NA,216.454315185547,1170
2021-03-14,"Bicicleta",20548,160.02,169,173,"Canyon Aeroad",16950,72.360001373291,33.9873355865479,1414,23.1000003814697,0.0023746483493596,NA,NA,139,NA,224.283645629883,1861
2021-03-15,"Entrenamiento con pesas",2402,0,117,4,"",2402,0,0,0,0,0,NA,NA,90,NA,NA,103
2021-03-15,"Entrenamiento con pesas",2410,0,106,3,"",2410,0,0,0,0,0,NA,NA,82,NA,NA,77
2021-03-15,"Caminata",2110,1.15,127,1,"",1192,5.4,3.4918792963028,6,12.3999996185303,0,61,51.1394424438477,84,NA,NA,85
2021-03-16,"Bicicleta virtual",1800,0,141,6,"Orbea Onix",1800,0,0,0,0,0,NA,NA,127,NA,NA,208
2021-03-16,"Entrenamiento con pesas",2815,0,113,3,"",2815,0,0,0,0,0,NA,NA,76,NA,NA,83
2021-03-17,"Bicicleta virtual",2401,21.2,142,9,"Orbea Onix",2401,35.639998626709,31.7959030151367,0,0,0,97,81.8600616455078,126,NA,NA,268
2021-03-17,"Entrenamiento con pesas",2432,0,120,4,"",2432,0,0,0,0,0,NA,NA,86,NA,NA,91
2021-03-18,"Bicicleta virtual",2400,21.86,145,11,"Orbea Onix",2400,36.360001373291,32.7891014099121,0,0,0,91,79.7270812988281,128,NA,NA,274
2021-03-18,"Entrenamiento con pesas",2480,0,108,3,"",2480,0,0,0,0,0,NA,NA,80,NA,NA,75
2021-03-19,"Entrenamiento con pesas",2405,0,106,3,"",2405,0,0,0,0,0,NA,NA,83,NA,NA,82
2021-03-19,"Entrenamiento con pesas",2064,0,97,2,"",2064,0,0,0,0,0,NA,NA,79,NA,NA,63
2021-03-20,"Bicicleta",10794,93.06,170,168,"Canyon Aeroad",10776,68.039998626709,31.0911918640137,877,14.8999996185303,-0.0167622435837984,109,77.9982299804688,150,NA,193.036758422852,1367
2021-03-20,"Entrenamiento",6943,2.31,140,9,"",4452,7.2,1.86929926872253,24,40,0,123,58.3367958068848,96,NA,NA,361
2021-03-21,"Bicicleta",12293,90.02,170,121,"Canyon Aeroad",10070,81.720002746582,32.1827831268311,1092,16.5,-0.0195506904274225,107,79.7011871337891,141,NA,200.322235107422,1222
2021-03-21,"Entrenamiento",4550,1.65,129,5,"",3201,3.96000008583069,1.8632052898407,12,40,-0.181082874536514,92,56.3013229370117,89,NA,NA,209
2021-03-22,"Entrenamiento con pesas",2504,0,101,3,"",2504,0,0,0,0,0,NA,NA,75,NA,NA,64
2021-03-22,"Entrenamiento con pesas",2045,0,86,2,"",2045,0,0,0,0,0,NA,NA,67,NA,NA,37
2021-03-23,"Bicicleta virtual",2401,21.77,135,7,"Orbea Onix",2401,38.5199993133545,32.6439479827881,0,0,0,90,80.9725112915039,119,NA,NA,241
2021-03-23,"Entrenamiento con pesas",2764,0,89,3,"",2764,0,0,0,0,0,NA,NA,69,NA,NA,47
2021-03-24,"Bicicleta virtual",2400,20.92,142,9,"Orbea Onix",2400,35.639998626709,31.3849491119385,0,0,0,90,79.601921081543,125,NA,NA,265
2021-03-24,"Entrenamiento con pesas",2609,0,110,3,"",2609,0,0,0,0,0,NA,NA,80,NA,NA,87
2021-03-25,"Bicicleta virtual",2400,21.1,143,10,"Orbea Onix",2400,36,31.6534515380859,0,0,0,92,79.6524963378906,125,NA,NA,265
2021-03-25,"Entrenamiento con pesas",2213,0,105,3,"",2213,0,0,0,0,0,NA,NA,81,NA,NA,64
2021-03-25,"Entrenamiento",4047,1.47,134,5,"",2910,6.83999991416931,1.81954643726349,15,40,0,113,56.9132957458496,89,NA,NA,194
2021-03-26,"Entrenamiento con pesas",2588,0,98,3,"",2588,0,0,0,0,0,NA,NA,72,NA,NA,62
2021-03-26,"Entrenamiento con pesas",2232,0,96,2,"",2232,0,0,0,0,0,NA,NA,74,NA,NA,58
2021-03-27,"Bicicleta",7601,73.67,173,143,"Canyon Aeroad",7601,63.720002746582,34.8922931671143,433,11.1000003814697,-0.0100446306169033,101,81.826171875,153,NA,208.501251220703,1068
2021-03-28,"Bicicleta",19702,138.6,169,228,"Canyon Aeroad",17726,82.079997253418,28.1501878738403,2671,38.2000007629395,-0.0038958678487688,143,76.2617568969727,142,NA,195.86799621582,2011
2021-03-29,"Entrenamiento con pesas",2533,0,121,4,"",2533,0,0,0,0,0,NA,NA,86,NA,NA,92
2021-03-29,"Entrenamiento con pesas",2061,0,99,2,"",2061,0,0,0,0,0,NA,NA,79,NA,NA,63
2021-03-30,"Bicicleta virtual",2401,20.85,133,8,"Orbea Onix",2401,36,31.273070526123,0,0,0,88,81.8479766845703,121,NA,NA,241
2021-03-30,"Entrenamiento con pesas",2607,0,107,3,"",2607,0,0,0,0,0,NA,NA,81,NA,NA,84
2021-03-31,"Entrenamiento con pesas",2487,0,109,3,"",2487,0,0,0,0,0,NA,NA,82,NA,NA,82
2021-03-31,"Entrenamiento con pesas",2154,0,98,2,"",2154,0,0,0,0,0,NA,NA,75,NA,NA,52
2021-04-01,"Bicicleta",14398,115.72,172,179,"Canyon Aeroad",12440,80.639998626709,33.489143371582,1208,17.6000003814697,0.0158999543637037,107,81.6805114746094,146,NA,226.364868164062,1466
2021-04-02,"Entrenamiento con pesas",2561,0,103,3,"",2561,0,0,0,0,0,NA,NA,73,NA,NA,64
2021-04-02,"Entrenamiento con pesas",1984,0,98,2,"",1984,0,0,0,0,0,NA,NA,71,NA,NA,46
2021-04-03,"Entrenamiento con pesas",2406,0,125,4,"",2406,0,0,0,0,0,NA,NA,85,NA,NA,85
2021-04-03,"Entrenamiento con pesas",1965,0,109,3,"",1965,0,0,0,0,0,NA,NA,81,NA,NA,61
2021-04-04,"Bicicleta",18627,146.01,175,203,"Canyon Aeroad",16022,81,32.8070949554443,1793,13.1999998092651,-0.0010958168422803,113,79.9213485717773,142,NA,217.339645385742,1825
2021-04-05,"Bicicleta",7025,61.81,165,77,"Canyon Aeroad",7025,68.039998626709,31.6747203826904,601,12,-0.003559311851859,100,78.3384628295898,144,NA,174.238143920898,869
2021-04-05,"Caminata",2831,2.42,137,6,"",2689,6.12000017166138,3.24856817722321,20,40,-1.50010299682617,78,48.2127876281738,101,NA,NA,182
2021-04-06,"Bicicleta",11877,106.01,166,140,"Canyon Aeroad",11713,74.879997253418,32.5829051971436,820,10.8999996185303,0.0088669126853346,103,81.4012603759766,145,NA,183.327407836914,1378
2021-04-07,"Entrenamiento con pesas",2576,0,95,2,"",2576,0,0,0,0,0,NA,NA,71,NA,NA,51
2021-04-07,"Entrenamiento con pesas",1514,0,100,1,"",1514,0,0,0,0,0,NA,NA,72,NA,NA,36
2021-04-08,"Entrenamiento con pesas",2473,0,102,3,"",2473,0,0,0,0,0,NA,NA,77,NA,NA,67
2021-04-08,"Entrenamiento",7805,2.88,132,8,"",5089,13.3200001716614,2.04037721157074,14,40,-1.65031373500824,123,57.9958381652832,85,NA,NA,328
2021-04-09,"Entrenamiento con pesas",2556,0,104,2,"",2556,0,0,0,0,0,NA,NA,69,NA,NA,51
2021-04-09,"Bicicleta",6870,63.03,167,100,"Canyon Aeroad",6870,71.639998626709,33.0303405761719,603,10.6999998092651,-0.0092015443369746,101,81.4897384643555,149,NA,195.792404174805,877
2021-04-10,"Bicicleta",12325,100.69,170,82,"Canyon Aeroad",10707,68.039998626709,33.8560729980469,627,12.8000001907349,0.0077462717890739,105,83.4423751831055,134,NA,199.168075561523,1140
2021-04-10,"Entrenamiento",7254,2.66,117,8,"",5551,5.4,1.72859669923782,14,28.6000003814697,0.127560585737228,98,58.3457565307617,80,NA,NA,271
2021-04-11,"Entrenamiento con pesas",2525,0,99,3,"",2525,0,0,0,0,0,NA,NA,74,NA,NA,53
2021-04-11,"Bicicleta",7079,61.85,165,71,"Canyon Aeroad",7079,66.960001373291,31.4578674316406,596,9.69999980926514,0.010022890754044,99,80.9153823852539,142,NA,169.005233764648,794
2021-04-12,"Entrenamiento con pesas",2573,0,91,2,"",2573,0,0,0,0,0,NA,NA,68,NA,NA,45
2021-04-12,"Entrenamiento con pesas",2063,0,110,2,"",2063,0,0,0,0,0,NA,NA,75,NA,NA,60
2021-04-13,"Bicicleta virtual",2400,21.21,140,8,"Orbea Onix",2400,43.9199993133545,31.8154483795166,0,0,0,97,80.1954193115234,122,NA,NA,248
2021-04-13,"Entrenamiento con pesas",2444,0,112,4,"",2444,0,0,0,0,0,NA,NA,85,NA,NA,88
2021-04-14,"Bicicleta virtual",2401,20.84,137,7,"Orbea Onix",2401,36,31.2565773010254,0,0,0,94,83.1099548339844,119,NA,NA,237
2021-04-14,"Entrenamiento con pesas",2436,0,125,4,"",2436,0,0,0,0,0,NA,NA,84,NA,NA,91
2021-04-14,"Entrenamiento",4089,1.64,134,5,"",2624,11.8799998283386,2.25246956348419,4,40,0,105,57.7777786254883,97,NA,NA,223
2021-04-15,"Bicicleta virtual",2403,21.1,130,7,"Orbea Onix",2403,36.360001373291,31.6194763183594,0,0,0,90,83.6300430297852,117,NA,NA,227
2021-04-15,"Entrenamiento con pesas",2545,0,117,3,"",2545,0,0,0,0,0,NA,NA,82,NA,NA,84
2021-04-16,"Entrenamiento con pesas",2442,0,117,3,"",2442,0,0,0,0,0,NA,NA,74,NA,NA,55
2021-04-16,"Entrenamiento con pesas",2402,0,93,2,"",2402,0,0,0,0,0,NA,NA,67,NA,NA,47
2021-04-17,"Bicicleta",17469,133.07,171,163,"Canyon Aeroad",14612,70.920002746582,32.7862380981445,960,40,0.0133758457377552,109,85.5042343139648,142,NA,186.947311401367,1693
2021-04-18,"Bicicleta",13638,111.62,169,104,"Canyon Aeroad",12411,68.039998626709,32.3789131164551,907,10,-0.0132585242390632,109,82.1869354248047,134,NA,188.425384521484,1301
2021-04-18,"Entrenamiento",7304,2.64,130,10,"",5272,4.67999982833862,1.80252664089203,6,39.2000007629395,-1.66685605049133,113,58.3768920898438,91,NA,NA,355
2021-04-19,"Entrenamiento con pesas",2529,0,112,3,"",2529,0,0,0,0,0,NA,NA,81,NA,NA,80
2021-04-19,"Entrenamiento con pesas",2102,0,100,2,"",2102,0,0,0,0,0,NA,NA,72,NA,NA,50
2021-04-20,"Bicicleta virtual",2400,20.56,132,7,"Orbea Onix",2400,35.2800006866455,30.8517002105713,0,0,0,95,82.7704162597656,119,NA,NA,238
2021-04-20,"Entrenamiento con pesas",2643,0,111,4,"",2643,0,0,0,0,0,NA,NA,84,NA,NA,90
2021-04-21,"Entrenamiento con pesas",2421,0,105,3,"",2421,0,0,0,0,0,NA,NA,83,NA,NA,80
2021-04-21,"Entrenamiento",2432,0.77,107,2,"",1291,4.32000017166138,2.1502400636673,0,40,0,105,56.8317756652832,88,NA,NA,115
2021-04-21,"Entrenamiento",2916,1.37,120,3,"",2388,11.8799998283386,2.07407026290894,0,36.7999992370605,-0.247128948569298,108,61.3062629699707,80,NA,NA,119
2021-04-22,"Entrenamiento con pesas",2488,0,111,3,"",2488,0,0,0,0,0,NA,NA,79,NA,NA,69
2021-04-22,"Entrenamiento con pesas",2034,0,104,2,"",2034,0,0,0,0,0,NA,NA,72,NA,NA,50
2021-04-23,"Entrenamiento con pesas",2651,0,124,4,"",2651,0,0,0,0,0,NA,NA,87,NA,NA,104
2021-04-23,"Bicicleta",6429,56.67,166,76,"Canyon Aeroad",6429,69.839998626709,31.7372840881348,548,12.1000003814697,0.0010586210992187,NA,NA,145,NA,202.089920043945,803
2021-04-24,"Bicicleta",17939,151.34,169,148,"Canyon Aeroad",16049,74.520002746582,33.9484336853027,1306,37,-0.0059467172250151,106,83.4801635742188,138,NA,216.009841918945,1577
